student_id,date,course,status
S0007,2024-04-06,软件工程,present
S0007,2024-04-23,软件工程,present
S0007,2024-03-24,密码学基础,late
S0007,2024-12-15,密码学基础,absent
S0007,2024-12-02,密码学基础,present
S0007,2024-07-04,密码学基础,absent
S0007,2024-06-19,密码学基础,present
S0007,2024-02-08,密码学基础,present
S0007,2024-01-04,密码学基础,present
S0007,2024-03-13,密码学基础,present
S0007,2024-10-09,计算机视觉,present
S0007,2024-11-17,计算机视觉,absent
S0007,2024-09-07,计算机视觉,present
S0007,2024-03-21,计算机视觉,present
S0007,2024-10-07,计算机视觉,absent
S0007,2024-09-02,计算机视觉,late
S0007,2024-06-22,计算机视觉,present
S0007,2024-10-09,计算机视觉,absent
S0008,2024-06-07,计算机网络,present
S0008,2024-04-19,计算机网络,present
S0008,2024-11-07,计算机网络,present
S0008,2024-09-03,计算机网络,present
S0008,2024-03-03,计算机网络,absent
S0008,2024-12-12,计算机网络,absent
S0008,2024-03-28,计算机网络,absent
S0008,2024-12-11,计算机网络,absent
S0008,2024-01-28,物联网技术,present
S0008,2024-01-09,物联网技术,absent
S0008,2024-12-16,物联网技术,present
S0008,2024-03-28,物联网技术,present
S0008,2024-06-20,物联网技术,present
S0008,2024-04-10,物联网技术,present
S0008,2024-07-27,物联网技术,present
S0008,2024-06-19,物联网技术,present
S0008,2024-03-12,算法设计与分析,present
S0008,2024-04-17,算法设计与分析,present
S0008,2024-09-03,算法设计与分析,present
S0008,2024-08-09,算法设计与分析,present
S0008,2024-06-05,算法设计与分析,absent
S0008,2024-09-18,算法设计与分析,absent
S0008,2024-09-19,算法设计与分析,present
S0008,2024-09-23,算法设计与分析,present
S0008,2024-03-05,算法设计与分析,absent
S0008,2024-09-12,算法设计与分析,present
S0008,2024-08-10,算法设计与分析,present
S0008,2024-08-08,数据库原理,present
S0008,2024-10-05,数据库原理,present
S0008,2024-07-10,数据库原理,present
S0008,2024-01-07,数据库原理,present
S0008,2024-03-11,数据库原理,present
S0008,2024-06-01,数据库原理,present
S0008,2024-02-01,数据库原理,absent
S0008,2024-08-03,数据库原理,absent
S0008,2024-02-22,大学物理,present
S0008,2024-09-13,大学物理,present
S0008,2024-07-04,大学物理,absent
S0008,2024-06-12,大学物理,present
S0008,2024-12-21,大学物理,present
S0008,2024-09-15,大学物理,present
S0008,2024-07-03,大学物理,late
S0008,2024-10-24,大学物理,present
S0008,2024-06-13,大学物理,present
S0008,2024-05-19,大学物理,absent
S0008,2024-05-04,计算机组成原理,present
S0008,2024-06-23,计算机组成原理,present
S0008,2024-05-05,计算机组成原理,present
S0008,2024-12-14,计算机组成原理,present
S0008,2024-10-15,计算机组成原理,present
S0008,2024-03-11,计算机组成原理,present
S0008,2024-10-24,计算机组成原理,present
S0008,2024-03-22,计算机组成原理,present
S0008,2024-04-04,计算机组成原理,present
S0008,2024-04-28,强化学习,present
S0008,2024-08-15,强化学习,absent
S0008,2024-11-13,强化学习,absent
S0008,2024-10-10,强化学习,present
S0008,2024-05-06,强化学习,present
S0008,2024-04-15,强化学习,absent
S0008,2024-09-19,强化学习,absent
S0008,2024-04-27,强化学习,present
S0008,2024-06-27,强化学习,absent
S0008,2024-04-10,强化学习,present
S0008,2024-06-07,强化学习,absent
S0008,2024-02-09,强化学习,present
S0008,2024-05-04,人工智能导论,present
S0008,2024-09-05,人工智能导论,present
S0008,2024-09-07,人工智能导论,absent
S0008,2024-01-27,人工智能导论,present
S0008,2024-05-14,人工智能导论,present
S0008,2024-12-25,人工智能导论,present
S0008,2024-01-10,人工智能导论,present
S0008,2024-01-18,人工智能导论,present
S0008,2024-11-22,人工智能导论,present
S0008,2024-03-07,自然语言处理,late
S0008,2024-06-01,自然语言处理,present
S0008,2024-10-16,自然语言处理,present
S0008,2024-10-01,自然语言处理,late
S0008,2024-12-03,自然语言处理,present
S0008,2024-06-19,自然语言处理,present
S0008,2024-09-18,自然语言处理,present
S0008,2024-02-25,自然语言处理,present
S0008,2024-08-02,自然语言处理,absent
S0008,2024-04-04,自然语言处理,present
S0009,2024-06-16,软件工程,present
S0009,2024-09-19,软件工程,present
S0009,2024-07-01,软件工程,present
S0009,2024-06-04,软件工程,absent
S0009,2024-08-05,软件工程,present
S0009,2024-06-07,软件工程,absent
S0009,2024-07-22,软件工程,present
S0009,2024-12-02,软件工程,absent
S0009,2024-11-11,软件工程,present
S0009,2024-06-16,软件工程,absent
S0009,2024-04-17,软件工程,absent
S0009,2024-05-14,信息安全,present
S0009,2024-11-19,信息安全,present
S0009,2024-09-04,信息安全,present
S0009,2024-10-21,信息安全,present
S0009,2024-07-14,信息安全,present
S0009,2024-02-09,信息安全,present
S0009,2024-10-06,信息安全,present
S0009,2024-11-02,信息安全,present
S0009,2024-08-21,信息安全,present
S0009,2024-04-23,信息安全,present
S0009,2024-06-11,信息安全,present
S0009,2024-03-06,算法设计与分析,late
S0009,2024-10-13,算法设计与分析,present
S0009,2024-01-22,算法设计与分析,absent
S0009,2024-03-04,算法设计与分析,present
S0009,2024-01-03,算法设计与分析,present
S0009,2024-05-04,算法设计与分析,present
S0009,2024-10-22,算法设计与分析,absent
S0009,2024-08-19,算法设计与分析,absent
S0009,2024-01-03,自然语言处理,absent
S0009,2024-03-01,自然语言处理,absent
S0009,2024-05-22,自然语言处理,present
S0009,2024-10-20,自然语言处理,present
S0009,2024-07-18,自然语言处理,present
S0009,2024-04-14,自然语言处理,absent
S0009,2024-08-07,自然语言处理,present
S0009,2024-05-10,自然语言处理,present
S0009,2024-12-16,自然语言处理,present
S0009,2024-04-02,自然语言处理,present
S0009,2024-03-03,数据结构,present
S0009,2024-05-12,数据结构,present
S0009,2024-10-16,数据结构,present
S0009,2024-10-18,数据结构,present
S0009,2024-03-13,数据结构,absent
S0009,2024-10-25,数据结构,present
S0009,2024-05-25,数据结构,present
S0009,2024-12-02,数据结构,present
S0009,2024-11-19,数据结构,absent
S0009,2024-02-24,数据结构,absent
S0009,2024-10-16,数据结构,present
S0009,2024-12-20,数据结构,absent
S0009,2024-09-02,数据库原理,present
S0009,2024-07-24,数据库原理,late
S0009,2024-11-09,数据库原理,present
S0009,2024-08-23,数据库原理,late
S0009,2024-02-10,数据库原理,absent
S0009,2024-08-25,数据库原理,present
S0009,2024-05-01,数据库原理,absent
S0009,2024-11-19,数据库原理,present
S0009,2024-12-25,数据库原理,present
S0009,2024-09-05,数据库原理,present
S0009,2024-11-18,计算机视觉,present
S0009,2024-04-01,计算机视觉,present
S0009,2024-02-17,计算机视觉,late
S0009,2024-04-02,计算机视觉,present
S0009,2024-10-20,计算机视觉,present
S0009,2024-10-24,计算机视觉,present
S0009,2024-09-01,计算机视觉,absent
S0009,2024-02-08,计算机视觉,present
S0009,2024-04-18,计算机视觉,present
S0009,2024-12-05,强化学习,absent
S0009,2024-02-17,强化学习,present
S0009,2024-03-23,强化学习,absent
S0009,2024-12-27,强化学习,present
S0009,2024-05-27,强化学习,present
S0009,2024-04-06,强化学习,present
S0009,2024-07-07,强化学习,present
S0009,2024-08-03,强化学习,present
S0009,2024-02-07,强化学习,present
S0009,2024-11-20,强化学习,present
S0009,2024-08-11,深度学习,present
S0009,2024-07-28,深度学习,absent
S0009,2024-01-17,深度学习,present
S0009,2024-04-26,深度学习,present
S0009,2024-02-20,深度学习,present
S0009,2024-10-01,深度学习,present
S0009,2024-12-23,深度学习,absent
S0009,2024-09-14,深度学习,present
S0009,2024-01-02,深度学习,present
S0009,2024-04-03,深度学习,present
S0009,2024-03-08,机器学习,present
S0009,2024-07-05,机器学习,absent
S0009,2024-05-23,机器学习,present
S0009,2024-02-15,机器学习,present
S0009,2024-08-17,机器学习,absent
S0009,2024-08-05,机器学习,present
S0009,2024-01-01,机器学习,absent
S0009,2024-06-19,机器学习,present
S0009,2024-01-09,大数据技术,present
S0009,2024-02-01,大数据技术,present
S0009,2024-09-20,大数据技术,present
S0009,2024-11-07,大数据技术,present
S0009,2024-10-22,大数据技术,present
S0009,2024-10-11,大数据技术,present
S0009,2024-04-19,大数据技术,absent
S0009,2024-05-13,大数据技术,present
S0009,2024-06-16,大数据技术,absent
S0009,2024-05-08,大数据技术,absent
S0009,2024-05-08,大数据技术,present
S0009,2024-04-12,计算机组成原理,present
S0009,2024-01-16,计算机组成原理,present
S0009,2024-02-06,计算机组成原理,present
S0009,2024-10-02,计算机组成原理,present
S0009,2024-10-17,计算机组成原理,present
S0009,2024-06-05,计算机组成原理,absent
S0009,2024-04-18,计算机组成原理,present
S0009,2024-03-19,计算机组成原理,late
S0009,2024-02-09,计算机组成原理,absent
S0010,2024-08-22,计算机网络,present
S0010,2024-07-15,计算机网络,present
S0010,2024-09-10,计算机网络,absent
S0010,2024-12-05,计算机网络,present
S0010,2024-03-19,计算机网络,absent
S0010,2024-03-26,计算机网络,late
S0010,2024-12-20,计算机网络,present
S0010,2024-03-05,计算机网络,present
S0010,2024-10-03,大学物理,present
S0010,2024-10-06,大学物理,present
S0010,2024-06-05,大学物理,present
S0010,2024-09-07,大学物理,absent
S0010,2024-01-04,大学物理,present
S0010,2024-04-10,大学物理,late
S0010,2024-06-24,大学物理,present
S0010,2024-09-06,大学物理,present
S0010,2024-04-05,计算机组成原理,absent
S0010,2024-08-05,计算机组成原理,present
S0010,2024-05-03,计算机组成原理,present
S0010,2024-11-14,计算机组成原理,present
S0010,2024-01-16,计算机组成原理,present
S0010,2024-11-05,计算机组成原理,present
S0010,2024-06-05,计算机组成原理,present
S0010,2024-01-04,计算机组成原理,present
S0010,2024-06-10,计算机组成原理,absent
S0010,2024-05-13,计算机组成原理,present
S0010,2024-05-17,计算机组成原理,present
S0010,2024-09-22,密码学基础,present
S0010,2024-12-14,密码学基础,present
S0010,2024-12-03,密码学基础,absent
S0010,2024-02-17,密码学基础,present
S0010,2024-05-15,密码学基础,absent
S0010,2024-06-09,密码学基础,present
S0010,2024-10-28,密码学基础,present
S0010,2024-06-09,密码学基础,absent
S0010,2024-02-07,区块链技术,absent
S0010,2024-11-06,区块链技术,present
S0010,2024-06-08,区块链技术,absent
S0010,2024-05-24,区块链技术,present
S0010,2024-03-12,区块链技术,present
S0010,2024-02-01,区块链技术,present
S0010,2024-07-10,区块链技术,absent
S0010,2024-06-06,区块链技术,present
S0010,2024-10-18,区块链技术,absent
S0010,2024-02-19,自然语言处理,absent
S0010,2024-03-13,自然语言处理,absent
S0010,2024-10-11,自然语言处理,absent
S0010,2024-11-18,自然语言处理,present
S0010,2024-05-12,自然语言处理,absent
S0010,2024-11-27,自然语言处理,absent
S0010,2024-12-15,自然语言处理,present
S0010,2024-04-01,自然语言处理,absent
S0010,2024-03-15,自然语言处理,present
S0010,2024-03-08,强化学习,present
S0010,2024-02-17,强化学习,present
S0010,2024-05-23,强化学习,absent
S0010,2024-11-22,强化学习,present
S0010,2024-08-07,强化学习,absent
S0010,2024-09-02,强化学习,present
S0010,2024-03-26,强化学习,absent
S0010,2024-03-27,强化学习,present
S0010,2024-07-15,算法设计与分析,present
S0010,2024-08-18,算法设计与分析,absent
S0010,2024-03-05,算法设计与分析,late
S0010,2024-04-10,算法设计与分析,present
S0010,2024-03-28,算法设计与分析,present
S0010,2024-12-11,算法设计与分析,present
S0010,2024-04-17,算法设计与分析,present
S0010,2024-08-11,算法设计与分析,present
S0010,2024-01-04,算法设计与分析,present
S0010,2024-06-05,算法设计与分析,present
S0010,2024-10-18,算法设计与分析,present
S0010,2024-09-18,算法设计与分析,late
S0010,2024-01-22,线性代数,absent
S0010,2024-06-16,线性代数,present
S0010,2024-05-11,线性代数,present
S0010,2024-05-05,线性代数,present
S0010,2024-04-06,线性代数,present
S0010,2024-11-23,线性代数,present
S0010,2024-11-11,线性代数,present
S0010,2024-03-08,线性代数,present
S0010,2024-12-17,线性代数,present
S0011,2024-01-14,程序设计基础,absent
S0011,2024-11-27,程序设计基础,present
S0011,2024-03-27,程序设计基础,absent
S0011,2024-07-06,程序设计基础,present
S0011,2024-05-19,程序设计基础,present
S0011,2024-03-21,程序设计基础,absent
S0011,2024-09-02,程序设计基础,absent
S0011,2024-02-08,程序设计基础,present
S0011,2024-08-23,程序设计基础,present
S0011,2024-02-27,程序设计基础,present
S0011,2024-05-23,程序设计基础,present
S0011,2024-01-15,计算机组成原理,present
S0011,2024-01-04,计算机组成原理,present
S0011,2024-12-20,计算机组成原理,present
S0011,2024-09-23,计算机组成原理,present
S0011,2024-10-23,计算机组成原理,present
S0011,2024-01-26,计算机组成原理,present
S0011,2024-02-03,计算机组成原理,absent
S0011,2024-05-26,计算机组成原理,late
S0011,2024-08-01,计算机组成原理,present
S0011,2024-11-08,计算机组成原理,present
S0011,2024-10-07,操作系统,present
S0011,2024-11-21,操作系统,present
S0011,2024-09-04,操作系统,present
S0011,2024-12-22,操作系统,present
S0011,2024-04-17,操作系统,absent
S0011,2024-06-13,操作系统,present
S0011,2024-10-23,操作系统,present
S0011,2024-06-06,操作系统,present
S0011,2024-10-14,操作系统,absent
S0011,2024-09-18,操作系统,late
S0011,2024-06-12,操作系统,absent
S0011,2024-04-13,操作系统,present
S0011,2024-02-03,区块链技术,absent
S0011,2024-08-22,区块链技术,absent
S0011,2024-12-22,区块链技术,present
S0011,2024-01-27,区块链技术,absent
S0011,2024-03-26,区块链技术,present
S0011,2024-01-20,区块链技术,present
S0011,2024-11-05,区块链技术,present
S0011,2024-12-28,区块链技术,present
S0011,2024-10-27,区块链技术,present
S0011,2024-10-05,区块链技术,present
S0011,2024-12-25,区块链技术,present
S0011,2024-12-14,量子计算导论,present
S0011,2024-02-13,量子计算导论,absent
S0011,2024-07-02,量子计算导论,late
S0011,2024-11-16,量子计算导论,absent
S0011,2024-10-03,量子计算导论,absent
S0011,2024-08-24,量子计算导论,present
S0011,2024-01-21,量子计算导论,present
S0011,2024-02-11,量子计算导论,absent
S0011,2024-02-19,量子计算导论,late
S0011,2024-04-10,数据挖掘,present
S0011,2024-03-04,数据挖掘,present
S0011,2024-04-19,数据挖掘,late
S0011,2024-04-22,数据挖掘,present
S0011,2024-02-04,数据挖掘,absent
S0011,2024-07-24,数据挖掘,present
S0011,2024-09-20,数据挖掘,absent
S0011,2024-08-27,数据挖掘,present
S0011,2024-05-16,数据挖掘,present
S0011,2024-02-28,数据挖掘,absent
S0011,2024-03-22,数据挖掘,present
S0011,2024-10-20,大学物理,present
S0011,2024-02-23,大学物理,present
S0011,2024-09-04,大学物理,present
S0011,2024-01-28,大学物理,present
S0011,2024-06-06,大学物理,present
S0011,2024-07-04,大学物理,present
S0011,2024-09-27,大学物理,present
S0011,2024-06-16,大学物理,present
S0011,2024-12-21,大学物理,present
S0011,2024-03-01,大学物理,present
S0011,2024-02-28,大学物理,absent
S0011,2024-05-19,大学物理,present
S0011,2024-12-01,密码学基础,present
S0011,2024-10-12,密码学基础,absent
S0011,2024-07-08,密码学基础,present
S0011,2024-07-17,密码学基础,present
S0011,2024-09-04,密码学基础,present
S0011,2024-04-04,密码学基础,present
S0011,2024-04-20,密码学基础,absent
S0011,2024-04-24,密码学基础,present
S0011,2024-04-02,密码学基础,present
S0011,2024-06-04,数据库原理,absent
S0011,2024-02-22,数据库原理,present
S0011,2024-09-16,数据库原理,absent
S0011,2024-06-14,数据库原理,present
